price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
20000000.0,"Flat No 10, Nandanvan Building, Sulochana Shetty Marg, Sion West, Sion, Mumbai - Central Mumbai, Maharashtra",585.0,19.04720115661621,72.87222290039062,2.0,2.0,,Ready to Move,Resale,,Furnished,,Sion hospital,Flat,"
                    
                    
                    
                       Fully furnished, recently painted, very spacious and well planed layout.
                    
                ",34188.03418803419
70000000.0,"2001, b-wing, park royale, M.M malviya road, Mulund west, Mulund West, Mumbai - Central Line, Maharashtra",2400.0,19.1719608695516,72.9417099706178,4.0,4.0,5.0,Ready to Move,Resale,,,,Samruddhi hall,Flat,"
                    
                    
                    
                       There is private lift opening into the apartment itself
                    
                ",29166.666666666668
8000000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",711.0,19.28217,72.87654,2.0,3.0,4.0,Ready to Move,Resale,,,,Mira road,Flat,"
                    
                    
                    
                       it hai big balcony and ample of space
                    
                ",11251.758087201126
27500000.0,"Flat Number 1 Ground Floor Shreeji Apartment M G Road Ghatkopar East Mumbai 400077, Ghatkopar East, Mumbai - Central Line, Maharashtra",1000.0,19.08110237121582,72.9043960571289,2.0,2.0,,Ready to Move,Resale,1.0,Furnished,1.0,Behind Rasiklal Sankalchand Jewellers,Flat,"


                                Nestled in one of the major hub of Mumbai with superb connectivity to social amenities local markets and transport facilities this elegantly crafted 2 BHK residential flat for sale in Ghatkopar East is truly worth considering Property Specifications Overlooking the internal and main road this 2 BHK flat is positioned on the vantage ground floor of a 5 storey building Northfacing this vaastu compliant flat is truly a happy place to live in with your beloved familyApproved by Municipal Corporation of Greater Mumbai this wonderful flat comprises of 2 good sized bedrooms 2 stylish bathrooms finelooking dining cum living room and a well configured kitchen Truly classy with spacious interiors all the bedrooms are generously furnished with trendy wardrobesAppointed with exclusive fittings all the bathrooms are western fashioned of which one of them is attached to the bedroom while the other is common Moreover one of the bathrooms is well appointed with branded geyser to ensure constant hot waterTo ensure comfortable storage space the kitchenette is decked with cabinets and also features a granite slab followed by the sink Entire flat is faultlessly covered with sleek and stunning vitrified flooring Facilities
                            
more

",27500.0
20500000.0,"Flat Number 401 4th Floor Shubh Ashish Cooperative Housing Society A Wing SV Road Parekh Gully Kandivali West Mumbai 400067, Kandivali West, Mumbai - North Mumbai, Maharashtra",848.0,19.2019100189209,72.84835815429688,2.0,2.0,1.0,Ready to Move,New Property,,Unfurnished,2.0,Near Lohana Mahajan Wadi Trust,Individual House,"


                                Truly gorgeous and studded with ultimate luxury, here is the most delightful 2BHK flat available for sale in one of the upbeat residential suburbs of Kandivali West, Mumbai. So, why wait??? Hurry up and grab this brand new property as early as possible to lead a lavish & serene lifestyle with your much-adored family...!!!Property Specifications Approved by RWA/Co-operative Housing Society, this enchanting flat is spread across 848sqft of a super area & 679sqft of a carpet area and is comfortably rested on the 4th floor of the 17-storeyed building.Benefited with co-operative society ownership right, this 100% vaastu compliant flat faces towards the north direction and is bestowed with an ample amount of natural light & optimum ventilation all along the day.Impeccably designed and brilliantly planned, this unfurnished flat encompasses 2 bedrooms, 2 bathrooms, 1 balcony, a living cum dining area and a regular kitchen. Both the bedrooms are sizable that gives you the flexibility of decorating the interiors as per your choices and needs.Fashioned in western theme & affixed with top quality geysers, 1 bathroom is attached while the other bathroom is common that can be used by your guests. Overlooking the surrounding area, the airy balcony is connected to the living cum dining area where you can relax for a while during your free time.Further, the kitchen is adorned with the polished granite countertop and sink unit where the homemaker can cook the food without any hiccups. Moreover, all the rooms of this flat are embellished with the most splendid marbonite tiles flooring that is well-known for its durability nature.Facilities One covered parking slot is allotted for this residence to accommodate your vehicles safely. A sufficient amount of water supply for 24hours is favoured in this flat. To keep you safe & secure, manned security and CCTV surveillance are installed for 24X7. Locality Kandivali West is a preferred destination for home-buyers and lies within easy reach of commercial hotspots. The leading SVP College is found within a short radius to avail quality education for your children. The most reputed Ankur and Oscar Hospitals are accessible within the premises for any medical issues.Plenty of noted banks and ATMs can be accessed within the premises for any banking purposes. Commuting also won't be a constraint, as you can fetch the Kandivali Railway Station within 5mins walk and different public transports within the vicinity. Also, the famous Jain Mandir and SB Road are found within 1min walkable distance from this residential locale.
                            
more

",24174.528301886792
27500000.0,"Malad East, Mumbai - North Mumbai, Maharashtra",1566.0,19.180237,72.8554149,3.0,3.0,,Ready to Move,Resale,,,,,Flat,"
",17560.66411238825
19000000.0,"403., Andheri West, Mumbai - Western Suburbs, Maharashtra",945.0,19.1297376,72.8291555,2.0,2.0,,Ready to Move,Resale,,,2.0,Sagar City,Flat,"


                                Beautiful and spacious 2 BHK , situated in heart of Mumbai city , Andheri West , Centrally located with good connectivity to Airport , Western Express highway / 10 min walking distance from Andheri Railway station, 10 min Walking distance form Andheri Bus station
                            
more

",20105.820105820105
20000000.0,"G-5, new natraj Society, Pestom sagar, Road no. 6, Chembur 400089, Ghatkopar East, Mumbai - Central Line, Maharashtra",800.0,19.07907,72.907976,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Located centrally in Mumbai easily accessible to highways and freeway
                    
                ",25000.0
6700000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",765.0,19.278546,72.870655,2.0,2.0,,Ready to Move,Resale,,,,"Hospital, Medical Stores, Auto Stand, Vegetables market, etc.",Flat,"
                    
                    
                    
                       A Perfect Apartment For Living. It is on Ground Floor With Private Garden, Modular Kitchen and Gas Pipeline.
                    
                ",8758.169934640522
30000000.0,"Satsang bchs.malad east. Mumbai 400097, Malad East, Mumbai - North Mumbai, Maharashtra",1100.0,19.18023681640625,72.85541534423828,3.0,2.0,,Ready to Move,New Property,,Unfurnished,,,Flat,"


                                 This spacious Multistorey Apartment is located at 4th floor in a tower of total 17 floors. The Multistorey Apartment is newly constructed. The location has easy access to, Shramik Sahakari Bank (0 km ), Gulabben Balubhai Mehta School Malad East (0 km ), Veena Children Hospital (0 km ) and Traction Substation Dahisar Western Railway (10 km ). 
                            
more

",27272.727272727272
25000000.0,"B1001, Bhagat Grandure, Link Road, opposite Infinity mall, Malad West, Link Road, Mumbai - Western Suburbs, Maharashtra",1200.0,19.074712,72.834119,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,Infinity Mall,Flat,"
                    
                    
                    
                       Near Mindspace and opposite Infinity mall. Apartment has view of both sunrise and sunset.
                    
                ",20833.333333333332
62699999.99999999,"Abhinav Nagar, Mumbai - North Mumbai, Maharashtra",3889.0,19.23165,72.86971,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"
",16122.396502957057
15100000.0,"Shital Smit, Adjacent to East-west Flyover, Ashok Chakravarti Road, Kandivali East, Mumbai 400101, Kandivali East, Mumbai - North Mumbai, Maharashtra",970.0,19.2050017,72.8692711,2.0,2.0,3.0,Ready to Move,Resale,,Unfurnished,,"Growels 101 Mall, Kandivali Railway Station, Axis Bank, HDFC Bank, Bank of Baroda, WEH",Flat,"


                                We are the proud owners of this 2 bhk apartment available in shital smit, ashok nagar kandivali east, mumbai. This semi-Furnished apartment is a 5-10 year old, priced approximately at rs. 1. 515 cr (Inclusive of parking). It is a resale and a ready to move in apartment. The unit is located on the 6th floor and has a super built-Up area of 970. 0 sq. Ft. It has 2 bathroom(s) and 3 balcony(s). The unit is located in a co-Operative society. The apartment has 1 covered parking. Building has pending Occupation Certificate (OC), and it is an investor flat.
                            
more

",15567.01030927835
22500000.0,"D/5, sai baba enclave, bldg no 3, near citi centre, sv roda, goregaon (west), Goregaon West, Mumbai - North Mumbai, Maharashtra",740.0,19.1623705158611,72.8450553459631,2.0,2.0,4.0,Ready to Move,New Property,,,,,Flat,"
                    
                    
                    
                       with parking
                    
                ",30405.405405405407
12000000.0,"Seabreeze  502 a wing off link road. Kandarpada. Dahisar  west  mumbai 400068, Dahisar West, Mumbai - North Mumbai, Maharashtra",735.0,19.255381,72.853816,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,R t o office.,Flat,"
                    
                    
                    
                       24 hrs water, closely coming up Metro now Dahisar to Andheri D.N. Nagar.
                    
                ",16326.530612244898
45000000.0,"La Marie CHS, opp d'mello play ground, Jai Bhavani mata road, off ceasers road, Andheri West, Mumbai - Western Suburbs, Maharashtra",1486.0,19.1297376,72.8291555,3.0,3.0,3.0,Ready to Move,New Property,,,,Near Filmalaya Studio,Flat,"
                    
                    
                    
                       Penthouse is available for sale. It covered area of 1486 sq-ft, it is a good location property. Please contact for more details.
                    
                ",30282.63795423957
17000000.0,"Near Time of India building, 400097, Malad East, Mumbai - North Mumbai, Maharashtra",900.0,19.1913396666603,72.862262257539,2.0,2.0,,Ready to Move,New Property,,,,,Flat,"
",18888.88888888889
14000000.0,"Malad East, Mumbai, Maharashtra, Pathanwadi, Mumbai - North Mumbai, Maharashtra",850.0,19.223333,72.860773,2.0,3.0,4.0,Ready to Move,Resale,,,2.0,"The Property is close to metro station, hospital, market and schools.",Flat,"
                    
                    
                    
                       Spacious balcony with tiles all over the wall. East facing with nice view.
                    
                ",16470.58823529412
17500000.0,"C 25., Veera Desai Road, Mumbai, Maharashtra",750.0,19.1327295,72.83527,2.0,2.0,,Ready to Move,Resale,9.0,,0.0,near azad nagar metro station,Flat,"
                    
                    
                    
                       Good opportunity for investment in final stages of discussion for redevelopment.
                    
                ",23333.333333333332
13000000.0,"Dongri, Mumbai - South Mumbai, Maharashtra",800.0,18.961389541625977,72.83798217773438,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       The property contains 1 large bed, 2 large cupboards, kitchen cabins, sofa setup, Air ventilation is also good.
                    
                ",16250.0
21000000.0,"Darvesh Niwas, Sion East, Mumbai - Central Mumbai, Maharashtra",700.0,19.034011840820312,72.86092376708984,2.0,2.0,,Ready to Move,New Property,,Unfurnished,,Gandhi Market,Individual House,"
                    
                    
                    
                       2 BHK, Near Gandhi Market, Restaurants, Kings Circle and GTB Nagar all within 500 Metres
                    
                ",30000.0
7500000.0,"Papdi, Vasai West, Mumbai - Mira Road and Beyond, Maharashtra",1200.0,19.369335174560547,72.8061294555664,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       2 BHK tarace flat with Parking, Multistorey apartment is available for sale. It covered area of 1200 sq-ft, it is a good location property. Please contact for more details.
                    
                ",6250.0
8900000.0,"2A, 603, NG Silver Spring, Ramdev Park, Mira Road East, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",1000.0,19.296699,72.8677306,2.0,2.0,3.0,Ready to Move,New Property,,,,Ramdev park auto stand,Flat,"
",8900.0
12500000.0,"Goregaon East Mumbai 400063, Goregaon East, Mumbai - Western Suburbs, Maharashtra",700.0,19.1590077,72.8692711,2.0,2.0,2.0,Ready to Move,Resale,,Semi-Furnished,,Veer Savarkar Flyover,Flat,"
                    
                    
                    
                       Near to Goregaon and Malad Station simultaneously
                    
                ",17857.14285714286
17000000.0,"Andheri East, Mumbai - Western Suburbs, Maharashtra",1025.0,19.136497,72.862893,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",16585.365853658535
70000000.0,"Sion East, Mumbai - Central Mumbai, Maharashtra",1950.0,19.040233,72.8601801,4.0,4.0,,Ready to Move,Resale,2.0,Furnished,,Sion Fort.,Flat,"
                    
                    
                    
                       Great property for a family. Can arrange viewing.
                    
                ",35897.4358974359
17500000.0,"Chunabhatti, Mumbai - Central Line, Maharashtra",900.0,19.0516535,72.8689942,2.0,2.0,2.0,Ready to Move,Resale,2.0,Unfurnished,,,Flat,"
                    
                    
                    
                       Near to the station.connectivityto freeway eastern expressway easy.
                    
                ",19444.444444444445
15000000.0,"Rajal Classic, near aashish eye hospital, jogeshwari east, Jogeshwari East, Mumbai - Western Suburbs, Maharashtra",614.0,19.1322925,72.8604097,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",24429.967426710096
17500000.0,"Sindhu building, Namdar Balasaheb Desai society near home guard, Ghatkopar West, Mumbai - Central Line, Maharashtra",1200.0,19.09073257446289,72.89325714111328,3.0,2.0,,Ready to Move,New Property,,Unfurnished,,,Flat,"
",14583.333333333334
9500000.0,"2/203., Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",695.0,19.270802,72.874908,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,"10 mins from upcoming Metro station, 10 mins from Dahisar Check Naka",Flat,"
                    
                    
                    
                       Semifurnished 2 BHK with lift and modular kitchen
                    
                ",13669.06474820144
50000000.0,"Grant Road, Mumbai - South Mumbai, Maharashtra",980.0,18.96249008178711,72.8174819946289,2.0,2.0,1.0,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 980 sq-ft, it is 2 BHK apartment. Please contact for more details.
                    
                ",51020.4081632653
15000000.0,"Pratiksha Nagar-Sion, Mumbai - Central Mumbai, Maharashtra",750.0,19.04266929626465,72.87110900878906,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,Pratiksha Nagar Bus Depot.,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",20000.0
25000000.0,"Ghatkopar West, Mumbai - Central Line, Maharashtra",1490.0,19.1040673,72.9176784,3.0,3.0,1.0,Ready to Move,Resale,1.0,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 1490 sq-ft. Please contact for more details.
                    
                ",16778.523489932886
22500000.0,"tower A Omkar Altamonte western express highway, kurar village mumbai 400097village, Malad East, Mumbai - North Mumbai, Maharashtra",1307.0,19.183819,72.861116,2.0,2.0,,Ready to Move,New Property,,,,,Flat,"
",17214.996174445296
4500000.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",890.0,19.454042,72.801595,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",5056.179775280899
19000000.0,"Raheja Complex, Malad East, Mumbai - North Mumbai, Maharashtra",955.0,19.1913396666603,72.862262257539,2.0,2.0,1.0,Ready to Move,New Property,,,,,Flat,"
                    
                    
                    
                       2 closed parking
                    
                ",19895.287958115183
32500000.0,"Chembur, Mumbai - Harbour Line, Maharashtra",850.0,19.0483954,72.9068286,2.0,2.0,,Ready to Move,New Property,,,,,Flat,"
",38235.294117647056
3800000.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",950.0,19.4621578,72.8056851,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4000.0
22000000.0,"2nd floor, Vikhroli East, Mumbai - Central Line, Maharashtra",1100.0,19.112076,72.933333,3.0,2.0,1.0,Ready to Move,Resale,1.0,,2.0,,Flat,"


                                 This Unit has an area of 1100 Sq-ft is on second floor of 10 floors. The Unit is on Freehold and is approved by Development Authority. Vitrified is used on floors. Each tower has 2 lifts for convienence. The Unit features contemporary facilities like AC, Reserved Parking, Lift, Security and RO Water System. It has 1 balconies that overlook mainroad. It facilitates car parking. Around 2. 20 Cr is the expected price of the Unit. It is a well-designed spacious Unit built in Prathmesh Vaibhav, Vikhroli East. Featuring 3 bedroom and 2 bathroom, the Unit is Furnished. 
                            
more

",20000.0
4200000.0,"Virar, Mumbai - Mira Road and Beyond, Maharashtra",900.0,19.4437194,72.7979502,2.0,2.0,3.0,Ready to Move,Resale,,,,"may fair garden, bolinj road",Flat,"
                    
                    
                    
                       farm house facing view, cool pleasant, with all amenities
                    
                ",4666.666666666667
15000000.0,"Kandivali West, Mumbai - North Mumbai, Maharashtra",925.0,19.2090501,72.8239107,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",16216.216216216217
10000000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",972.0,19.28217,72.87654,2.0,2.0,2.0,Ready to Move,Resale,1.0,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It has covered area 972 sq-ft, it is 2 BHK apartment. Please contact for more details.
                    
                ",10288.0658436214
65000000.0,"Dadar East, Mumbai - Central Mumbai, Maharashtra",1525.0,19.0142131,72.8304421,3.0,4.0,,Ready to Move,Resale,,,,,Flat,"
",42622.95081967213
29000000.0,"Parel, Mumbai - South Mumbai, Maharashtra",1420.0,19.0051754,72.8498377,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",20422.535211267605
17000000.0,"Borivali East, Mumbai - Western Suburbs, Maharashtra",1150.0,19.23804404,72.86934964,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
",14782.608695652174
42500000.0,"601, Chira Bazaar, Mumbai - South Mumbai, Maharashtra",1600.0,18.94813,72.82735,3.0,3.0,1.0,Ready to Move,Resale,1.0,Furnished,1.0,Walking distance from upcoming metro and railway stations and markets,Flat,"
                    
                    
                    
                       Private 400 square feet terrace.
                    
                ",26562.5
26000000.0,"Malad West, Mumbai - Western Suburbs, Maharashtra",1315.0,19.18941662,72.83200091,3.0,2.0,5.0,Ready to Move,Resale,,,,,Flat,"


                                 This Multistorey Apartment is located at 14th floor in a building of total 21 floors. The age of construction for this Multistorey Apartment is between 5 to 10 years. The location has easy access to, Union Bank of India (0 km ), Jeevan Hospital (0 km ), Liberty Garden BMC High School Malad West (0 km ) and Traction Substation Dahisar Western Railway (8 km ). 
                            
more

",19771.863117870722
25000000.0,"JVLR-Jogeshwari Vikhroli Link Road, Mumbai - Western Suburbs, Maharashtra",1000.0,19.13962766,72.8681627,2.0,2.0,,Ready to Move,Resale,,,,Opposite Oberoi international school,Flat,"
                    
                    
                    
                       Multistorey Apartment is located at the advantageous 13th floor in a tower of total 17 floors. The age of construction for this Multistorey Apartment is between 10 to 15 years.
                    
                ",25000.0
18000000.0,"Kandivali East, Mumbai - North Mumbai, Maharashtra",707.0,19.195988,72.868512,2.0,2.0,,,New Property,,Unfurnished,,,Flat,"
",25459.68882602546
52000000.0,"Andheri West, Mumbai - Western Suburbs, Maharashtra",2100.0,19.1297376,72.8291555,4.0,4.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",24761.904761904763
20300000.0,"901, Benvic Villa, Dominic lane road no .2, Orlem, Mumbai - North Mumbai, Maharashtra",655.0,19.196752548217773,72.84151458740234,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,Near Orlem Church,Flat,"
                    
                    
                    
                       It's a 9th floor Multistorey Apartment in a building of total 9 floors. The Multistorey Apartment is newly constructed.
                    
                ",30992.36641221374
11000000.0,"Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",995.0,19.265946,72.880409,2.0,2.0,4.0,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a covered area 995 Sq-ft.
                    
                ",11055.276381909547
19000000.0,"90 feet road, Mulund East, Mumbai - Central Line, Maharashtra",624.0,19.16541862487793,72.96672821044922,2.0,2.0,1.0,,New Property,,Unfurnished,,,Flat,"
                    
                    
                    
                       main road property located at 90 feet road
                    
                ",30448.71794871795
15000000.0,"Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",800.0,19.068050384521484,72.89604949951172,2.0,2.0,,Ready to Move,Resale,,Furnished,,,Flat,"


                                We are selling our 2BHK fully furnished Property at Tilak Nagar, Bldg2, Chembur (W)Excellent locality with excellent connectivity to both eastern n western Mumbai.  Access to monorail, current metro as well as upcoming metro line 4.Carpet Area - 585 including dry area. Immediate Possession Amenities- Sahyadri Ground, CCTV, 24 Hrs Security,  Near Somaiya/Gorodia/ RBK School, Pls connect @9819127452  for further discussion.
                            
more

",18750.0
17000000.0,"Marve link apartment link road, Link Road, Mumbai - Western Suburbs, Maharashtra",1100.0,19.1951326,72.8341278,2.0,2.0,,Ready to Move,Resale,,,1.0,Mid chowki Opp lotus tower,Flat,"
                    
                    
                    
                       A301 Marve link apartment link road mid chowki
                    
                ",15454.545454545454
28000000.0,"New Maneklal Estate Gthatkopar West, Ghatkopar West, Mumbai - Central Line, Maharashtra",1400.0,19.0905148,72.8990086,3.0,4.0,,Ready to Move,Resale,2.0,,,Arya Samaj Ghatkopar,Flat,"


                                Multistorey apartment is available for sale. It covered carpet area of 1000 sqft, it is a good location property. Please contact for moredetails.Ashapura Apartment is one of the popular residential project in Ghatkopar West, Mumbai.Ghatkopar West is a prominent residential locality in the eastern suburbs placed along the Central Line of the Mumbai Suburban network. The locality is dominated by multi- storey apartments. Residential demand in this area is driven by proximity to various employment centres, along with sound connectivity to other areas. It is located in vicinity to major residential and commercial locations of eastern Mumbai such as Kurla, Vikhroli, and Powai. Many completed, as well as under-construction high-rise residential projects are Wadhwa The Address, Kalpataru Aura, Runwal Orchard Residency, Anchor Residency, and Sanghavi One.
                            
more

",20000.0
7000000.0,"Gourav Paradise Near Marigold 5 Beverley park Mira road East, Mira Bhayandar, Mumbai - Mira Road and Beyond, Maharashtra",1010.0,19.29225730895996,72.8775634765625,2.0,2.0,4.0,Ready to Move,Resale,,Unfurnished,1.0,Gourav Paradise Near Marigold 5 Beverley park Mira road East,Flat,"
                    
                    
                    
                       This Multistorey Apartment at 1st faces North direction. The type of ownership is Freehold. The Multistorey Apartment construction is more than 5 to 10 years old.
                    
                ",6930.693069306931
5000000.0,"Thane-Kalyan-Dombivli, Mumbai, Maharashtra",774.0,19.2308654,73.0713733,2.0,2.0,,Ready to Move,Resale,1.0,Unfurnished,,,Flat,"
                    
                    
                    
                       2 BHK Flat for sale in Palava, Thane for sale in Lodha Casa Rio, Palava ,Thane
                    
                ",6459.948320413437
7200000.0,"B-402., Thane-Kalyan-Dombivli, Mumbai, Maharashtra",960.0,19.2308654,73.0713733,2.0,2.0,2.0,Ready to Move,Resale,,Unfurnished,,1.5 kms from station,Flat,"


                                Wonderful family home which is spacious, airy, bright and sure to lift your spirits up. 2 BHK with 2 Bathrooms and 2 Balconies to accommodate even large families. It has a large covered car parking to go with it. Society providing amenities like CCTV security, Rain Water Harvesting, Garden for children to play in and power backup to the common areas and situated in a peaceful neighbourhood that is not far away from Station, Rickshaw stands, Schools and Banks.
                            
more

",7500.0
27500000.0,"J 103., Chakala, Mumbai - Western Suburbs, Maharashtra",850.0,19.11825,72.85898,2.0,2.0,2.0,Ready to Move,Resale,1.0,Furnished,2.0,"1. It is a charming, well made modern family home with latest amenitie",Flat,"


                                1. It is a charming, well made modern family home with latest amenities like a walk in wardrobe, modular kitchen, bath tub all jaguar fittings.2. The society is extremely hospitable and pleasant with all amenities like gym, swimming pool, club house, party hall3. The campus is huge with a garden, tennis court, walking track and multiple terraces.4. 3 minute walking proximity to weh metro station & 10 minute walk to andheri railway station.5. There are multiple good hospitals and schools within walking distance from the home.6. Hip cafes and restaurants are very accessible within the east
                            
more

",32352.941176470587
73500000.0,"malabar hill, Malabar Hill, Mumbai - South Mumbai, Maharashtra",1050.0,18.9542861,72.801325,2.0,3.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",70000.0
14500000.0,"202 mashayakh tower, opp Madhur society, Chincholi Pathak-Mallad, Mumbai - Western Suburbs, Maharashtra",860.0,19.177477,72.848418,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It covered area of 860 sq-ft, it is a good location property. Please contact for moredetails.
                    
                ",16860.46511627907
7500000.0,"Nav Rahul, Shreedhar Mhatre Wadi, Maharshi Karve Road, Dombivli (West)-421202, Thane-Kalyan-Dombivli, Mumbai, Maharashtra",1100.0,19.230865478515625,73.07137298583984,2.0,2.0,1.0,Ready to Move,Resale,,Unfurnished,,,Flat,"
",6818.181818181818
11700000.0,"Bhayandar West, Mumbai - Mira Road and Beyond, Maharashtra",950.0,19.3059516,72.8539134,2.0,2.0,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",12315.78947368421
8500000.0,"Flat no. 503, Sai Krupa Complex, Kashigaon, Miraroad East, Mira Road, Mumbai - Mira Road and Beyond, Maharashtra",575.0,19.28217,72.87654,2.0,2.0,3.0,Ready to Move,Resale,,,1.0,Kashi Village,Flat,"
                    
                    
                    
                       coming up 10 min walking distance fro Kashimira Metro Station, Hospital and Restaurants nearby, Garden in our Complex and nearby Pond
                    
                ",14782.608695652174
25000000.0,"Kanta Smruti Kharawadi Nr. Gopal Bhuvan Bus stop  BH South Indian Bank L B S Rd Ghatkopar West Mumbai 400086, Ghatkopar, Mumbai - Central Line, Maharashtra",1300.0,19.094587326049805,72.88864135742188,3.0,3.0,2.0,Ready to Move,Resale,,Unfurnished,,,Flat,"


                                Multistorey Apartment is located at the advantageous 1st floor in a tower of total 7 floors. Prime facilities are easily accessible from this place with National Bank for Agricultural And Rural Development (0 km ). Other key neighbourhood are Shakuntala Maternity And Surgical Home (0 km ).
                            
more

",19230.76923076923
20000000.0,"Andheri west, Andheri West, Mumbai - Western Suburbs, Maharashtra",1040.0,19.1275456,72.8227335,2.0,2.0,,Ready to Move,Resale,1.0,,,Near 4 bungalow market,Flat,"
                    
                    
                    
                       The Expected price of this Home is It is constructed in area for use It is situated on rd floor from floors in the tower and is well ventilated This is a BHK apartment located in Andheri West The Home features  washroom and offers view from balconies
                    
                ",19230.76923076923
25000000.0,"402., Andheri West, Mumbai - Western Suburbs, Maharashtra",1060.0,19.129737854003906,72.82915496826172,2.0,2.0,,Ready to Move,Resale,,Unfurnished,,,Flat,"


                                Situated in Andheri West, Mumbai is a brand new 2BHK apartment available for sale. Those planning to invest in a residential property or looking for an ideal dwelling to settle down with your small family can definitely consider this fabulous apartment. So, without giving a second thought hurry up to grab this golden chance.Property SpecificationSpread across a super built-up area of 1060sqft, this stunning 2BHK apartment is expediently placed on the 4th floor in a multi-storeyed building of total 13 floors. Overlooking the sports complex, this amazingly designed residence offers you a warm and pleasant ambiance as adequate natural light and cool breeze seep into the premise all along the day.Brilliantly designed keeping in view the family needs for space and utility, this east facing apartment comprises 2 well-lit bedrooms, 2 chic bathrooms, a generous sized living cum dining room and a kitchen.Styled in a western manner are both the bathrooms of this apartment which are also installed with geysers. However, among the 2 luxurious bathrooms, one is attached with a bedroom while the other bathroom is given common access.This thoughtfully designed apartment features a well-configured kitchen fitted with a fine-looking platform and a stainless-steel sink unit where you can cook and feed a delicious meal to your family. Furthermore, to uplift, the overall beauty of this abode trendy vitrified tiles are topped up on the flooring of the entire apartment.You will have complete liberty of adorning the house as per your taste and requirements as this dwelling comes unfurnished and another benefit of considering this ready to move in property is, one can easily avail loans if required. So, without any further delay grab this opportunity at the earliest.FacilitiesThis apartment is favored with key facilities like 2 lifts for easy movement between the floors and one covered parking space is endowed from this property to safely place vehicles. In addition to these, this apartment is also supported with uninterrupted water supply, power back up, CCTV camera for extra surveillance, and manned security to safeguard the residents.LocalityResidents will truly experience the bliss of leading a comfortable life as most of the social infrastructures can be found within the proximity. Therefore, investing in this apartment is indeed worth every penny of your hard-earned money.To fulfill grocery needs one can visit Star Bazaar, Big Bazaar, and Apna Bazaar which are just 1-3mins walking distance away. For kids' education, you will find Birla School, Vidya Bhavan School, and 2 other colleges within the neighbourhood.In the case of a medical emergency situation, one can visit Kokilaben Dhirubhai Ambani Hospital which is hardly 5mins walking distance away from here. Commuting would be completely stress-free as the metro station is arms' length away while the railway station can be reached in 5min and airport takes only 20 min drive to reach.
                            
more

",23584.905660377357
7000000.0,"Vasai, Mumbai - Mira Road and Beyond, Maharashtra",890.0,19.3785922,72.8275321,2.0,2.0,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",7865.168539325843
